text,label,group_id
эм какая погода сейчас.,1,pos_q_weather__11
короче поставь напоминание в 7 30,1,pos_cmd_timer__10
я давно не был в оепуке.,0,neg_statement_random__29
ну какой прогноз на выходные.,1,pos_q_weather__01
"мм, да.",0,neg_misc__09
какбя погода сейчас пожацуйста,1,pos_q_weather__01
"маъ,…",0,neg_cmd_to_person__39
слушай катя ты…,0,neg_smalltalk_to_person__27
короче Надя перезвони позже,0,neg_cmd_to_person__25
"маша, выключи свет",0,neg_cmd_to_person__02
слушай проверь этот текст простыми словами пожалуйста,1,pos_cmd_text__04
ээ короче окей,0,neg_misc__14
Петя поставь таймер,0,neg_cmd_to_person__04
мм слушай в офисе сегодня шумно кажется,0,neg_statement_random__14
"эм ну, прибавь радио…",1,pos_cmd_media__13
"эм, шеф, как дела",0,neg_smalltalk_to_person__17
ээ кажетс начаася дождь.,0,neg_misc__27
так надя закрой дверь,0,neg_cmd_to_person__24
"ну, останови будильник в 7 3 пожалуйста",1,pos_cmd_timer__17
короче короче давай подробнее пожалуйста,1,pos_dialog_control__07
останови будильник на…,1,pos_cmd_timer__13
прибавь плейлист для работы,1,pos_cmd_media__20
… мм помоги разобраться с ошибкой в python!,1,pos_help_tech__26
… слушай запусти таймер на 5 минут,1,pos_cmd_timer__15
"короче, ну, Сергей, ты где?",0,neg_smalltalk_to_person__32
"мм, убавь трек потише",1,pos_cmd_media__02
короче Лена выключи свет,0,neg_cmd_to_person__38
ну в офасе сегодня шунно,0,neg_misc__31
короче исправь сообщение официально,1,pos_cmd_text__11
у меня болит голова в общем,0,neg_statement_random__31
эм короче можно ли курс евро к доллару пожалуйста,1,pos_mix__08
слушай слушай поставь таймер на 5 минут.,1,pos_cmd_timer__29
проверь общение официально,1,pos_cmd_text__14
"так, какой курс евро к доллару пожалуйста!",1,pos_q_info__25
… мне пришло сомбщгние,0,neg_misc__27
"Игорь, ты скоро?",0,neg_smalltalk_to_person__07
"хм Дима, поставь чайник пожалуйста",0,neg_cmd_to_person__18
слушай ээ я давно не был в отпуске,0,neg_statement_random__01
ээ прибавь радио потише!,1,pos_cmd_media__10
"так, отмени таймер на завтра утром",1,pos_cmd_timer__20
мм объясни как работает vad,1,pos_help_tech__04
мм хм Петя как дела,0,neg_smalltalk_to_person__25
ээ исправь описаие…,1,pos_cmd_text__10
"хм эа сестра, посмотри что там",0,neg_cmd_to_person__15
я думаю…,0,neg_statement_random__03
"так, ээ сколько будет 17 умножить на 23 пожалуйста.",1,pos_q_info__22
короче проверь описание коротко пожалуйста,1,pos_cmd_text__00
"ну, сергей, объясни домашку",0,neg_cmd_to_person__34
эм хм отмени громкоть на 30 проиентов пожалуйста!,1,pos_mix__16
Сергей ты гд,0,neg_smalltalk_to_person__15
переведи абзац пожалуйста,1,pos_cmd_text__16
короче ваня что нового,0,neg_smalltalk_to_person__06
мм давай подробнее…,1,pos_dialog_control__14
хм напомни курс евро к доллару пожалуйста,1,pos_mix__17
короче убавь трек на 30 процентов,1,pos_cmd_media__21
короче я люблю эту песню,0,neg_statement_random__06
ээ проверь этот текст,1,pos_cmd_text__17
мне…,0,neg_misc__36
так давай подробнее.,1,pos_dialog_control__21
что новхго в новосмях,1,pos_q_info__05
эм исправь этот текст.,1,pos_cmd_text__19
я опаздываю на встречу.,0,neg_statement_random__34
слушай слушай удали настройку aec,1,pos_mix__10
хм проверь письмо простыми словами пожалуйста,1,pos_cmd_text__15
стоп!,1,pos_dialog_control__21
кадой йрогноз на выходные,1,pos_q_weather__02
"м, как ускорить инференс модели пожалуйста",1,pos_help_tech__23
ээ лена ты где,0,neg_smalltalk_to_person__02
бабушка закрой дверь,0,neg_cmd_to_person__03
"маша, ты где?",0,neg_smalltalk_to_person__15
слушай я люблю…,0,neg_misc__10
"катя, что нового?",0,neg_smalltalk_to_person__16
что как исправить ошибку import.,1,pos_mix__08
"эм, умеешь короткое резюме текста пожалуйста",1,pos_mix__15
короче убавь ре потише,1,pos_cmd_media__24
м шеф ты сборо?,0,neg_smalltalk_to_person__30
мм ээ почему код падает,1,pos_help_tech__11
эм продолжай,1,pos_dialog_control__24
хм ээ запусти таймер на 1 час.,1,pos_cmd_timer__22
постдвь музыку,1,pos_cmd_media__21
Аня тыскоро,0,neg_smalltalk_to_person__12
почему код падает пожалуйста.,1,pos_help_tech__16
м перефразируй сообщение простыми словами,1,pos_cmd_text__05
эм выключи плейлист на 30 процентов,1,pos_cmd_media__00
мм я не уверен что это…,0,neg_statement_random__34
в офисе сегодня шумно.,0,neg_statement_random__09
эм какая погода сейчао поалуйста,1,pos_q_weather__22
"ну, петя, прибавь громкость",0,neg_cmd_to_person__37
м Игорь убавь громкусть,0,neg_cmd_to_person__25
ну брат ты где,0,neg_smalltalk_to_person__17
ым почему код падает пожалуйста,1,pos_help_tech__24
эм сколько будет 17 умножить на 23 пожалуйста.,1,pos_q_info__05
"хм так, будет ли дождь завтра пожалуйста!",1,pos_q_weather__19
